Title,description,authors,image,previewLink,publisher,publishedDate,infoLink,categories,ratingsCount
"Salem Possessed, The Social Origins of Witchcraft","Tormented girls writhing in agony, stern judges meting out harsh verdicts, nineteen bodies swinging on Gallows Hill. The stark immediacy of what happened in 1692 has obscured the complex web of human passion which climaxed in the Salem witch trials From rich and varied sources—many neglected and unknown—Paul Boyer and Stephen Nissenbaum give us a picture of the people and events more intricate and more fascinating than any other in the massive literature. It is a story of powerful and deeply divided families and of a community determined to establish an independent identity—beset by restraints and opposition from without and factional conflicts from within—and a minister whose obsessions helped to bring this volatile mix to the flash point. Not simply a dramatic and isolated event, the Salem outbreak has wider implications for our understanding of developments central to the American experience: the disintegration of Puritanism, the pressures of land and population in New England towns, the problems besetting farmer and householder, the shifting role of the church, and the powerful impact of commercial capitalism.",['Paul Boyer'],http://books.google.com/books/content?id=FIRtMQabjJ4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.nl/books?id=FIRtMQabjJ4C&printsec=frontcover&dq=Salem+Possessed,+The+Social+Origins+of+Witchcraft&hl=&cd=1&source=gbs_api",Harvard University Press,1976-01-01,https://play.google.com/store/books/details?id=FIRtMQabjJ4C&source=gbs_api,['History'],4.0
The God of the Gospel of John,"Jean Vanier is the founder of l'Arche and co-founder of Faith and Light, both communities for people with disabilities. In this book, he shares with the reader the message of the Gospel of John, finding his meaning in the readings and teachings.",['Jean Vanier'],http://books.google.com/books/content?id=kTt7ziQhPtYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=kTt7ziQhPtYC&printsec=frontcover&dq=The+God+of+the+Gospel+of+John&hl=&cd=1&source=gbs_api,Paulist Press,2004,http://books.google.nl/books?id=kTt7ziQhPtYC&dq=The+God+of+the+Gospel+of+John&hl=&source=gbs_api,['Religion'],2.0
Surrendered,"A New York Times bestseller, this controversial guide to improving your marriage has transformed thousands of relationships, bringing women romance, harmony, and the intimacy they crave. Like millions of women, Laura Doyle wanted her marriage to be better. But when she tried to get her husband to be more romantic, helpful, and ambitious, he withdrew—and she was lonely and exhausted from controlling everything. Desperate to be in love with her man again, she decided to stop telling him what to do and how to do it. When Doyle surrendered control, something magical happened. The union she had always dreamed of appeared. The man who had wooed her was back. The underlying principle of The Surrendered Wife is simple: The control women wield at work and with children must be left at the front door of any marriage. Laura Doyle’s model for matrimony shows women how they can both express their needs and have them met while also respecting their husband’s choices. When they do, they revitalize intimacy. Compassionate and practical, The Surrendered Wife is a step-by-step guide that teaches women how to: · Give up unnecessary control and responsibility · Resist the temptation to criticize, belittle, or dismiss their husbands · Trust their husbands in every aspect of marriage—from sexual to financial · And more. The Surrendered Wife will show you how to transform a lonely marriage into a passionate union.",['Laura Doyle'],http://books.google.com/books/content?id=BGPba6cyqmcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=BGPba6cyqmcC&printsec=frontcover&dq=Surrendered&hl=&cd=1&source=gbs_api,Simon and Schuster,2001-02-28,https://play.google.com/store/books/details?id=BGPba6cyqmcC&source=gbs_api,['Family & Relationships'],5.0
Sweet Hush: A Novel,"Her Harvard-student son just eloped with the First Daughter. CNN is parked on the road to her apple orchards. Secret Service agents have commandeered her country kitchen. The irate First Parents are threatening to have her taxes audited. The President's handsome, tough, ex-military nephew is setting up camp in her guest room. Hush McGillan's quiet Appalachian world of heirloom apples, country festivals, and carefully guarded family secrets has just been flipped like one of her famous Sweet Hush Apple Turnovers. What do you do when your brand-new-in-laws are the First Family, and they don't like you any more than you like them? And what happens next when you find yourself falling in love with the man they sent to unearth all your secrets? From the White House to the apple house, from humor to tears and sorrow to laughter, get ready to fall in love with Sweet Hush.",['Deborah Smith'],http://books.google.com/books/content?id=6bXF_plco_MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=6bXF_plco_MC&printsec=frontcover&dq=Sweet+Hush:+A+Novel&hl=&cd=1&source=gbs_api,BelleBooks,2008-06-15,https://play.google.com/store/books/details?id=6bXF_plco_MC&source=gbs_api,['Fiction'],4.0
Face of a Stranger (William Monk),"""Richly textured with the sights and sounds of London and its countryside...Solidly absorbing and Perry's best to date."" THE KIRKUS REVIEWS His name, they tell him, is William Monk, and he is a London police detecive. But the accident that felled him has left him with only half a life; his memory and his entire past have vanished. As he tries to hide the truth, Monk returns to work and is assigned to investigate the brutal murder of a Crimean War hero and man about town. Which makes Monk's efforts doubly difficult, since he's forgotten his professional skills along with everything else.... A Dual Main Selection of the Mystery Guild",['Anne Perry'],http://books.google.com/books/content?id=sM7VvscxCg4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=sM7VvscxCg4C&q=Face+of+a+Stranger+(William+Monk)&dq=Face+of+a+Stranger+(William+Monk)&hl=&cd=1&source=gbs_api,Fawcett,1998-06-13,http://books.google.nl/books?id=sM7VvscxCg4C&dq=Face+of+a+Stranger+(William+Monk)&hl=&source=gbs_api,"['Monk, William (Fictitious character)']",20.0
Science of the Gods,"A paradigm-shifting blend of science, religion, and philosophy for agnostic, spiritual-but-not-religious, and scientifically minded readers Many people are fed up with the way traditional religion alienates them: too easily it can perpetuate conflict, vilify science, and undermine reason. Nancy Abrams, a philosopher of science, lawyer, and lifelong atheist, is among them. And yet, when she turned to the recovery community to face a personal struggle, she found that imagining a higher power gave her a new freedom. Intellectually, this was quite surprising. Meanwhile her husband, famed astrophysicist Joel Primack, was helping create a new theory of the universe based on dark matter and dark energy, and Abrams was collaborating with him on two books that put the new scientific picture into a social and political context. She wondered, “Could anything actually exist in this strange new universe that is worthy of the name ‘God?’” In A God That Could Be Real, Abrams explores a radically new way of thinking about God. She dismantles several common assumptions about God and shows why an omniscient, omnipotent God that created the universe and plans what happens is incompatible with science—but that this doesn’t preclude a God that can comfort and empower us. Moving away from traditional arguments for God, Abrams finds something worthy of the name “God” in the new science of emergence: just as a complex ant hill emerges from the collective behavior of individually clueless ants, and just as the global economy emerges from the interactions of billions of individuals’ choices, God, she argues, is an “emergent phenomenon” that arises from the staggering complexity of humanity’s collective aspirations and is in dialogue with every individual. This God did not create the universe—it created the meaning of the universe. It’s not universal—it’s planetary. It can’t change the world, but it helps us change the world. A God that could be real, Abrams shows us, is what humanity needs to inspire us to collectively cooperate to protect our warming planet and create a long-term civilization.",['Nancy Ellen Abrams'],http://books.google.com/books/content?id=cQVoBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=cQVoBAAAQBAJ&printsec=frontcover&dq=Science+of+the+Gods&hl=&cd=1&source=gbs_api,Beacon Press,2015-03-10,https://play.google.com/store/books/details?id=cQVoBAAAQBAJ&source=gbs_api,['Religion'],13.0
The Nature and Origins of Mass Opinion (Cambridge Studies in Public Opinion and Political Psychology),This 1992 book explains how people acquire political information from elites and the mass media and convert it into political preferences.,"['John R. Zaller', 'Zaller John R']",http://books.google.com/books/content?id=83yNzu6toisC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=83yNzu6toisC&printsec=frontcover&dq=The+Nature+and+Origins+of+Mass+Opinion+(Cambridge+Studies+in+Public+Opinion+and+Political+Psychology)&hl=&cd=1&source=gbs_api,Cambridge University Press,1992-08-28,http://books.google.nl/books?id=83yNzu6toisC&dq=The+Nature+and+Origins+of+Mass+Opinion+(Cambridge+Studies+in+Public+Opinion+and+Political+Psychology)&hl=&source=gbs_api,['Political Science'],1.0
FATHERS & HERETICS,"The Father's Plan: A Bible Study for Dads encourages men at every age and stage of life to strengthen their relationship with God, building a legacy of faith to leave for future generations.",['Robert Wolgemuth'],http://books.google.com/books/content?id=a0CXln_T9b4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=a0CXln_T9b4C&printsec=frontcover&dq=FATHERS&hl=&cd=1&source=gbs_api,Thomas Nelson Inc,2010-02,http://books.google.nl/books?id=a0CXln_T9b4C&dq=FATHERS&hl=&source=gbs_api,['Religion'],2.0
The Great Divide: The Rocky Mountains in the American Mind,"More than any other American landscape, the Rocky Mountains have prompted a remarkable medley of fierce, poetic dreams. For some 150 years this region served as a landscape of freedom for the black sheep of our culture: from the rebellious sons of wealthy industrialists to African American trappers; from affluent young women struggling for suffrage to the hippies of the 1960s, determined to turn their backs on the establishment. Gary Ferguson spins magnificent tales about these vivid charactersblazing a trail that leads us finally to modern adventure travelers bedecked in high-tech outerwear and toting satellite phones into the wild. From this spot on the crest of the continent comes a fresh look at how the nation's wild lands inspired some of our most cherished notions of freedom, as well as how much we stand to lose should our connections to those lands drift out of reach. 25 black & white photos, index.",['Gary Ferguson'],http://books.google.com/books/content?id=trvXVsaDG7gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=trvXVsaDG7gC&dq=The+Great+Divide:+The+Rocky+Mountains+in+the+American+Mind&hl=&cd=1&source=gbs_api,W. W. Norton & Company,2004,http://books.google.nl/books?id=trvXVsaDG7gC&dq=The+Great+Divide:+The+Rocky+Mountains+in+the+American+Mind&hl=&source=gbs_api,['History'],1.0
The Shadow Of The Lion,"ADVENTURES IN AN OTHER-WORLDLY NEW-AGE VENICE it is the year 1537. The great winged Lion stares over a Venice where magic thrives. The rich Venetian Republic is a bastion of independence and tolerance. Perhaps for that reason, it is also corrupt, and rotten with intrigue. But for the young brothers Marco and Benito Valdosta, vagabond and thief, Venice is simply-home. They have no idea that they stand at the center of the city's coming struggle for its very life. They know nothing of the powerful forces moving in the background. They have barely heard of Chernobog, demonlord of the North, who is shifting his pawns to attack Venice in order to cut into the underbelly of the Holy Roman Empire. All Marco and Benito know is that they're hungry and in dangerous company: Katerina the smuggler, Caesare the sell-sword, Montagnard assassins, church inquisitors, militant Knights of the Holy Trinity, Dottore Marina the Strega mage . . . and Maria. Maria might be an honest canaler, but she had the hottest temper a boy could find. Yet among the dark waters of the canals lurk far worse dangers than a hot-tempered girl. Chernobog has set a monster loose to wreak havoc on the city. Magic, murder and evil are all at work to pull Venice down. Fanatical monks seek to root out true witchcraft with fire and sword. Steel-clad Teutonic knights, wealth traders, church dignitaries and great Princes fight and plot for control of the jewel of the Mediterranean. And somehow all of these, from thieves to mages to princes, must gather around Marco and his brother Benito, under the shadow of the great winged lion of Venice. At the publisher's request, this title is sold without DRM (Digital Rights Management). ""The prolific Lackey and cohorts Flint and Freer whip up a luscious bouillabaisse of politics, intrigue, love and black magic set in an ""Other-worldly, New-Age Venice. . . ."" The authors' use of contemporary American vernacular . . . instead of pompous period speech keeps the pages turning fast. . . ."" ¾Publishers Weekly ""[A] massive concoction of alternate history, high fantasy, and historical romance set in the sixteenth-century Venice of an alternate world . . . rich plotting, vivid characterization, and splendid evocation of Renaissance ethics and culture should make readers turn all the pages."" ¾Booklist "". . . a sweeping alternate history. .. .The authors deftly wield the juxtaposition of fantasy and history into a finely crafted story."" ¾Romantic Times ""[A] top pick . . . fast-paced action and complex, believable settings."" ¾The Bookwatch","['Mercedes Lackey', 'Eric Flint', 'Dave Freer']",http://books.google.com/books/content?id=Z2J0CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=Z2J0CwAAQBAJ&printsec=frontcover&dq=The+Shadow+Of+The+Lion&hl=&cd=1&source=gbs_api,Baen Publishing Enterprises,2002-03-01,https://play.google.com/store/books/details?id=Z2J0CwAAQBAJ&source=gbs_api,['Fiction'],2.0
A Study in Scarlet and The Sign of Four,"A Study in Scarlet brings Sherlock Holmes and Dr. John Watson together for the first time, creating one of the most illustrious crime-solving partnerships of all times. In The Sign of Four, an incredible tale of greed and revenge unfolds as Holmes and Watson accompany a beautiful young woman to the dark heart of London.",['Arthur Conan Doyle'],http://books.google.com/books/content?id=JdgoAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=JdgoAwAAQBAJ&printsec=frontcover&dq=A+Study+in+Scarlet+and+The+Sign+of+Four&hl=&cd=1&source=gbs_api,Courier Corporation,2003-09-17,http://books.google.nl/books?id=JdgoAwAAQBAJ&dq=A+Study+in+Scarlet+and+The+Sign+of+Four&hl=&source=gbs_api,['Fiction'],1.0
The Thin Red Line (BFI Film Classics),No Marketing Blurb,"['Michel Chion', 'I. B. Tauris']",http://books.google.com/books/content?id=WwZlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=WwZlAAAAMAAJ&q=The+Thin+Red+Line+(BFI+Film+Classics)&dq=The+Thin+Red+Line+(BFI+Film+Classics)&hl=&cd=1&source=gbs_api,Macmillan,2004,http://books.google.nl/books?id=WwZlAAAAMAAJ&dq=The+Thin+Red+Line+(BFI+Film+Classics)&hl=&source=gbs_api,['Performing Arts'],1.0
Small Gods,"'You should do things because they're right. Not because gods say so. They might say something different another time.' Religion is a competitive business in the Discworld. Everyone has their own opinion and their own gods, of every shape and size - all fighting for faith, followers, and a place at the top. So when the great god Om accidentally manifests himself as a lowly tortoise, stripped of all divine power, it's clear he's become less important than he realised. In such instances, you need an acolyte, and fast. Enter Brutha, the Chosen One - or at least the only One available. He wants peace, justice and love - but that's hard to achieve in a world where religion means power, and corruption reigns supreme . . . 'An intriguing satire on institutionalized religion corrupted by power . . .' Independent 'Deftly weaves themes of forgiveness, belief and spiritual regeneration' The Times The Discworld novels can be read in any order but Small Gods is a standalone.",['Terry Pratchett'],http://books.google.com/books/content?id=UKpGXd6yfDwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=UKpGXd6yfDwC&printsec=frontcover&dq=Small+Gods&hl=&cd=1&source=gbs_api,Random House,2008-12-26,https://play.google.com/store/books/details?id=UKpGXd6yfDwC&source=gbs_api,['Fiction'],85.0
The Gluten-Free Bible: The Thoroughly Indispensable Guide to Negotiating Life without Wheat,"The definitive guide to the gluten-free lifestyle, completely revised and updated for the 2.2 million Americans with celiac disease According to a landmark 2003 National Institutes of Health study, 2.2 million Americans suffer from celiac disease, an allergy to the protein gluten found in wheat. Since this book was first published in 1995 (as Against the Grain), Jax Peters Lowell has been helping celiacs follow a gluten-free diet with creativity, resourcefulness, and humor. This edition includes chapters covering - the latest research into celiac disease, and myths that have been debunked - how to eat out happily, including a short course in restaurant assertiveness training - how to eat in happily, including a discussion of online and mail order suppliers and negotiating the supermarket as a celiac - dozens of delicious new recipes - drugs, cosmetics, and other products tested for celiac-safety - a thoroughly updated resource section Tens of thousands of celiacs have already enhanced their lives with Lowell's authoritative, witty, and practical guide. The Gluten-free Bible promises to bring relief to the new gluten-intolerant generation.",['Jax Peters Lowell'],http://books.google.com/books/content?id=9CZAS2sjFxYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=9CZAS2sjFxYC&printsec=frontcover&dq=The+Gluten-Free+Bible:+The+Thoroughly+Indispensable+Guide+to+Negotiating+Life+without+Wheat&hl=&cd=1&source=gbs_api,Holt Paperbacks,2005-04-01,http://books.google.nl/books?id=9CZAS2sjFxYC&dq=The+Gluten-Free+Bible:+The+Thoroughly+Indispensable+Guide+to+Negotiating+Life+without+Wheat&hl=&source=gbs_api,['Health & Fitness'],7.0
The Year Is '42: A Novel,"Karl Bazinger, a sophisticated Wehrmacht officer, lives the high-life in occupied Paris until he attracts the attention of the SS. Requesting a transfer to the Eastern front sets him off on a journey into a very different experience of war.",['Nella Bielski'],http://books.google.com/books/content?id=TyxlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=TyxlAAAAMAAJ&q=The+Year+Is+%2742:+A+Novel&dq=The+Year+Is+%2742:+A+Novel&hl=&cd=1&source=gbs_api,Pantheon,2004,http://books.google.nl/books?id=TyxlAAAAMAAJ&dq=The+Year+Is+%2742:+A+Novel&hl=&source=gbs_api,['Fiction'],3.0
The life of David,"Part of the Jewish Encounter series Poet, warrior, and king, David has loomed large in myth and legend through the centuries, and he continues to haunt our collective imagination, his flaws and inconsistencies making him the most approachable of biblical heroes. Robert Pinsky, former poet laureate of the United States, plumbs the depths of David’s life: his triumphs and his failures, his charm and his cruelty, his divine destiny and his human humiliations. Drawing on the biblical chronicle of David’s life as well as on the later commentaries and the Psalms—traditionally considered to be David’s own words—Pinsky teases apart the many strands of David’s story and reweaves them into a glorious narrative. Under the clarifying and captivating light of Pinsky’s erudition and imagination, and his mastery of image and expression, King David—both the man and the idea of the man—is brought brilliantly to life.",['Robert Pinsky'],http://books.google.com/books/content?id=WGvqiDGSRS0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=WGvqiDGSRS0C&pg=PA152&dq=The+life+of+David&hl=&cd=1&source=gbs_api,Schocken,2005-09-06,https://play.google.com/store/books/details?id=WGvqiDGSRS0C&source=gbs_api,['Biography & Autobiography'],1.0
Hard Times,"Considered Dickens' harshest indictment of mid-19th-century industrial practices and their dehumanizing effects, Hard Times offers a fascinating tapestry of Victorian life, filled with the richness of detail, brilliant characterization, and passionate social concern that typify the novelist's finest creations.",['Charles Dickens'],http://books.google.com/books/content?id=_feeDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=_feeDgAAQBAJ&printsec=frontcover&dq=Hard+Times&hl=&cd=1&source=gbs_api,Lulu.com,2017-03-09,http://books.google.nl/books?id=_feeDgAAQBAJ&dq=Hard+Times&hl=&source=gbs_api,['Fiction'],64.0
Fire and Ice: Two Deadly Disasters (Fire at Peshtigo; Shipwreck on Lake Michigan),"“Lighthouses are a reflection of the human spirit and a mirror to our past.”—from the Introduction No symbol is more synonymous with Wisconsin’s rich maritime traditions than the lighthouse. These historic beacons conjure myriad notions of a bygone era: romance, loneliness, and dependability; dedicated keepers manning the lights; eerie tales of haunted structures and ghosts of past keepers; mariners of yesteryear anxiously hoping to make safe haven around rocky shorelines. If these sentinels could talk, imagine the tales they would tell of ferocious Great Lakes storms taking their toll on vessels and people alike. In this fully updated edition of Wisconsin Lighthouses, Ken and Barb Wardius tell those tales, taking readers on an intimate tour of lighthouses on Lake Superior, Lake Michigan, and Lake Winnebago. Both delightful storytellers and accomplished photographers, the couple complement their engaging text with more than 100 stunning color photographs, along with dozens of archival photos, maps, documents, and artifacts. Detailed “how to get there” directions, up-to-the-minute status reports on each light, and sidebars on everything from lighthouse vocabulary to the often lonely lives of lightkeepers make this the definitive book on Wisconsin’s lighthouses.","['Ken Wardius', 'Barb Wardius']",http://books.google.com/books/content?id=iVecpMd_5AAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=iVecpMd_5AAC&pg=PA195&dq=Fire+and+Ice:+Two+Deadly+Disasters+(Fire+at+Peshtigo%3B+Shipwreck+on+Lake+Michigan)&hl=&cd=1&source=gbs_api,Wisconsin Historical Society,2013-10-17,https://play.google.com/store/books/details?id=iVecpMd_5AAC&source=gbs_api,['History'],1.0
An Antebellum Plantation Household: Including the South Carolina Low Country Receipts and Remedies of Emily Wharton Sinkler with Eighty-Two Newly Dis (Women's Diaries and Letters of the South),"This receipt book provides a flavorful record of plantation cooking, folk medicine, travel, and social life in the antebellum South, with 82 recently discovered additional receipts.",['Anne Sinkler Whaley LeClercq'],http://books.google.com/books/content?id=1fhNklCDPvYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=1fhNklCDPvYC&printsec=frontcover&dq=An+Antebellum+Plantation+Household:+Including+the+South+Carolina+Low+Country+Receipts+and+Remedies+of+Emily+Wharton+Sinkler+with+Eighty-Two+Newly+Dis+(Women%27s+Diaries+and+Letters+of+the+South)&hl=&cd=1&source=gbs_api,Univ of South Carolina Press,2006,http://books.google.nl/books?id=1fhNklCDPvYC&dq=An+Antebellum+Plantation+Household:+Including+the+South+Carolina+Low+Country+Receipts+and+Remedies+of+Emily+Wharton+Sinkler+with+Eighty-Two+Newly+Dis+(Women%27s+Diaries+and+Letters+of+the+South)&hl=&source=gbs_api,['Cooking'],1.0
The Portable Oscar Wilde: 2,"Includes the following works: Novels- The Portrait of Dorian Gray; Plays-Salome and The Importance of Being Earnest; Writings-De Profundis, Critic as Artist, and Phrases and Philosophies for the Use of the Very Young; and selections from Lady Windermere's Fan, An Ideal Husband, and A Woman of No Importance. The Picture of Dorian Gray, Salome and The Importance of Being Earnest are accompanied by Wilde's prison memoirs, poems, and selected correspondence.",['Oscar Wilde'],http://books.google.com/books/content?id=vIBbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=vIBbAAAAMAAJ&q=The+Portable+Oscar+Wilde:+2&dq=The+Portable+Oscar+Wilde:+2&hl=&cd=1&source=gbs_api,Viking Adult,1981,http://books.google.nl/books?id=vIBbAAAAMAAJ&dq=The+Portable+Oscar+Wilde:+2&hl=&source=gbs_api,['English drama'],6.0
Anno Dracula,"It is 1888 and Queen Victoria has remarried, taking as her new consort Vlad Tepes, the Wallachian Prince infamously known as Count Dracula. Peppered with familiar characters from Victorian history and fiction, the novel tells the story of vampire Geneviève Dieudonné and Charles Beauregard of the Diogenes Club as they strive to solve the mystery of the Ripper murders. Anno Dracula is a rich and panoramic tale, combining horror, politics, mystery and romance to create a unique and compelling alternate history. Acclaimed novelist Kim Newman explores the darkest depths of a reinvented Victorian London. This brand-new edition of the bestselling novel contains unique bonus material, including a new afterword from Kim Newman, annotations, articles and alternate endings to the original novel.",['Kim Newman'],http://books.google.com/books/content?id=zoO_BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=zoO_BgAAQBAJ&printsec=frontcover&dq=Anno+Dracula&hl=&cd=1&source=gbs_api,Titan Books,2011-08-08,https://play.google.com/store/books/details?id=zoO_BgAAQBAJ&source=gbs_api,['Fiction'],35.0
Crucial Confrontations,"The authors of the New York Times bestseller Crucial Conversations show you how to achieve personal, team, and organizational success by healing broken promises, resolving violated expectations, and influencing good behavior Discover skills to resolve touchy, controversial, and complex issues at work and at home--now available in this follow-up to the internationally popular Crucial Conversations. Behind the problems that routinely plague organizations and families, you'll find individuals who are either unwilling or unable to deal with failed promises. Others have broken rules, missed deadlines, failed to live up to commitments, or just plain behaved badly--and nobody steps up to the issue. Or they do, but do a lousy job and create a whole new set of problems. Accountability suffers and new problems spring up. New research demonstrates that these disappointments aren't just irritating, they're costly--sapping organizational performance by twenty to fifty percent and accounting for up to ninety percent of divorces. Crucial Confrontations teaches skills drawn from 10,000 hours of real-life observations to increase confidence in facing issues like: An employee speaks to you in an insulting tone that crosses the line between sarcasm and insubordination. Now what? Your boss just committed you to a deadline you know you can't meet--and not-so-subtly hinted he doesn't want to hear complaints about it. Your son walks through the door sporting colorful new body art that raises your blood pressure by forty points. Speak now, pay later. An accountant wonders how to step up to a client who is violating the law. Can you spell unemployment? Family members fret over how to tell granddad that he should no longer drive his car. This is going to get ugly. A nurse worries about what to say to an abusive physician. She quickly remembers ""how things work around here"" and decides not to say anything. Everyone knows how to run for cover, or if adequately provoked, step up to these confrontations in a way that causes a real ruckus. That we have down pat. Crucial Confrontations teaches you how to deal with violated expectations in a way that solves the problem at hand, and doesn't harm the relationship--and in fact, even strengthens it. Crucial Confrontations borrows from twenty years of research involving two groups. More than 25,000 people helped the authors identify those who were most influential during crucial confrontations. They spent 10,000 hours watching these people, documented what they saw, and then trained and tested with more than 300,000 people. Second, they measured the impact of crucial confrontations improvements on organizational and team performance--the results were immediate and sustainable: twenty to fifty percent improvements in measurable performance.","['Kerry Patterson', 'Joseph Grenny', 'Ron McMillan', 'Al Switzler']",http://books.google.com/books/content?id=I1oOcpvsmOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=I1oOcpvsmOkC&q=Crucial+Confrontations&dq=Crucial+Confrontations&hl=&cd=1&source=gbs_api,McGraw Hill Professional,2004-08-26,http://books.google.nl/books?id=I1oOcpvsmOkC&dq=Crucial+Confrontations&hl=&source=gbs_api,['Business & Economics'],4.0
Treasure Chests: The Legacy of Extraordinary Boxes,"From time immemorial, people have used chests to protect their greatest valuables. In this work, Lon Schleining offers a highly visual guided tour of the world's most ancient and enduring furniture form.",['Lon Schleining'],http://books.google.com/books/content?id=xA91sJ1LNQIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=xA91sJ1LNQIC&printsec=frontcover&dq=Treasure+Chests:+The+Legacy+of+Extraordinary+Boxes&hl=&cd=1&source=gbs_api,Taunton Press,2003,http://books.google.nl/books?id=xA91sJ1LNQIC&dq=Treasure+Chests:+The+Legacy+of+Extraordinary+Boxes&hl=&source=gbs_api,['House & Home'],1.0
"Woman at the window, a novel","Instant #1 New York Times Bestseller! For readers of Gillian Flynn and Tana French comes one of the decade’s most anticipated debuts, to be published in thirty-six languages around the world and already in development as a major film from Fox: a twisty, powerful Hitchcockian thriller about an agoraphobic woman who believes she witnessed a crime in a neighboring house. It isn’t paranoia if it’s really happening . . . Anna Fox lives alone—a recluse in her New York City home, unable to venture outside. She spends her day drinking wine (maybe too much), watching old movies, recalling happier times . . . and spying on her neighbors. Then the Russells move into the house across the way: a father, mother, their teenaged son. The perfect family. But when Anna, gazing out her window one night, sees something she shouldn’t, her world begins to crumble and its shocking secrets are laid bare. What is real? What is imagined? Who is in danger? Who is in control? In this diabolically gripping thriller, no one—and nothing—is what it seems. Twisty and powerful, ingenious and moving, The Woman in the Window is a smart, sophisticated novel of psychological suspense that recalls the best of Hitchcock.",['A. J. Finn'],http://books.google.com/books/content?id=bZpOtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"http://books.google.nl/books?id=bZpOtAEACAAJ&dq=Woman+at+the+window,+a+novel&hl=&cd=1&source=gbs_api",William Morrow Paperbacks,2019-03-05,"http://books.google.nl/books?id=bZpOtAEACAAJ&dq=Woman+at+the+window,+a+novel&hl=&source=gbs_api",['Fiction'],142.0
A Rip in Heaven: A Memoir of Murder And Its Aftermath,"The acclaimed author of American Dirt reveals the devastating effects of a shocking tragedy in this landmark true crime book—the first ever to look intimately at the experiences of both the victims and their families. A Rip in Heaven is Jeanine Cummins’ story of a night in April, 1991, when her two cousins Julie and Robin Kerry, and her brother, Tom, were assaulted on the Old Chain of Rocks Bridge, which spans the Mississippi River just outside of St. Louis. When, after a harrowing ordeal, Tom managed to escape the attackers and flag down help, he thought the nightmare would soon be over. He couldn’t have been more wrong. Tom, his sister Jeanine, and their entire family were just at the beginning of a horrific odyssey through the aftermath of a violent crime, a world of shocking betrayal, endless heartbreak, and utter disillusionment. It was a trial by fire from which no family member would emerge unscathed.",['Jeanine Cummins'],http://books.google.com/books/content?id=605OvBguT_kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=605OvBguT_kC&printsec=frontcover&dq=A+Rip+in+Heaven:+A+Memoir+of+Murder+And+Its+Aftermath&hl=&cd=1&source=gbs_api,Penguin,2004-06-01,https://play.google.com/store/books/details?id=605OvBguT_kC&source=gbs_api,['True Crime'],20.0
